node,CLUSTER,s_eq,eigenvector_centrality,conexiones_anomalas,indice_frontera,d_anom,p_anom,degree_total
Felipe Muñoz Heredia,-1,-1.0,-0.0009182760651676076,0.0,0.0,0,0.0,1
Claudio Orrego,-1,-0.5223880597014925,-0.021052135861415244,39.64179104477612,0.8847276115302194,3,0.09375,166
Karina Delfino,-1,-1.0,-0.0018507578825619434,0.0,0.0,0,0.0,6
Manuel Zúñiga,-1,-1.0,-0.000918276065167608,0.0,0.0,0,0.0,2
Funcionaria del Departamento de Estado estadounidense,1,1.0,7.612095338522902e-19,0.0,0.0,0,0.0,2
Christopher Landau,-1,0.0,0.0017401940547368984,3.0,0.6931471805599453,0,0.0,6
Juan Luis Castro,1,-0.42857142857142855,-0.05211068935638885,11.142857142857142,0.7133546021242866,4,0.2,39
Gustavo Moscoso,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Jorge Aravena,0,-1.0,0.0,0.0,0.0,0,0.0,3
Leonardo Véliz,0,-1.0,0.0,0.0,0.0,0,0.0,6
Fabiola Campillai,1,-0.18181818181818182,-0.03936581204361581,10.227272727272727,0.9893233158830432,2,0.15384615384615385,25
Cristóbal Barra,-1,-1.0,9.904432560628383e-19,0.0,0.0,0,0.0,3
Monje,-1,-1.0,1.153260661547505e-18,0.0,0.0,0,0.0,1
Alejandra Placencia,-1,-0.75,0.010222928335541854,1.125,0.09422147529704752,0,0.0,9
Alejandra Sepúlveda,-1,-1.0,0.04103816199278975,0.0,0.0,0,0.0,10
Cristian Pliscoff,-1,-1.0,3.8404709044261867e-19,0.0,0.0,0,0.0,1
Julieta Suárez Cao,-1,-1.0,-1.6532018874193229e-18,0.0,0.0,0,0.0,1
Rodolfo Carter,-1,0.1891891891891892,0.00895154166284368,18.648648648648646,1.2073007695497138,3,0.13636363636363635,46
Darío Quiroga,-1,0.3333333333333333,0.00877559507146764,1.0,0.23104906018664842,0,0.0,3
Luis Cuello,-1,-0.3939393939393939,0.06220657560565003,11.818181818181818,0.7729892780544841,1,0.1,39
Rodrigo Mundaca,-1,-0.8857142857142857,0.01780462007065857,2.7428571428571438,0.07541995781209934,0,0.0,48
Fernando Matthei,1,0.2,-0.005147251491919371,4.4,0.6745595814280916,1,0.25,11
Constanza Martínez,0,-0.18181818181818182,0.0,29.045454545454543,1.3920182944745605,0,0.0,71
Tatiana Urrutia,0,-1.0,0.0,0.0,0.0,0,0.0,4
Simón Ramírez,0,-0.5,0.0,2.0,0.27465307216702745,0,0.0,8
Andrés Couble,0,0.0,0.0,10.5,1.2211735176846021,0,0.0,21
José Miguel Viñuela,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rosío Agurto,0,0.0,0.0,5.0,0.8958797346140275,0,0.0,10
Raimundo Cerda,0,0.0,0.0,4.5,0.8523740461192126,0,0.0,9
Gala Caldirola,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Jhonatan Mujica,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Fer Figueroa,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Giorgio Jackson,-1,-0.4666666666666667,-0.01770800669741447,4.266666666666667,0.443039373697283,0,0.0,16
Francisca Moya Marchi,-1,-1.0,-0.028528569009068916,0.0,0.0,0,0.0,4
Renovación Nacional,0,-0.5,0.0,1.5,0.22907268296853878,0,0.0,6
Ramiro Funes Mori,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Charles Aránguiz,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Ezequiel Piovi,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Nicolás Núñez,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Francisco Mardones,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Retamal,0,1.0,0.0,0.0,0.0,0,0.0,3
Grandón,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Augusto Pinochet,1,0.42857142857142855,-0.03524962040023735,13.142857142857142,0.7569170574512218,0,0.0,46
Paulina Vodanovic,-1,-0.5333333333333333,-0.042487450646034736,38.266666666666666,0.8564210625948545,4,0.14285714285714285,164
Alfonso De Urresti,1,-0.5,-0.03158105069298446,4.25,0.4145570191508831,1,0.1111111111111111,17
Francisca Moya,-1,-0.375,0.04824999421630691,5.9375,0.6052942122101728,0,0.0,19
Luis Eduardo Thayer,-1,0.42857142857142855,0.011845791550373371,2.571428571428571,0.36370447880368206,0,0.0,9
Barcelona,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Raphinha,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Robert Lewandowski,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Lamine,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
James Cameron,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Patty Jenkins,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Beatriz Sánchez,-1,-0.42857142857142855,0.014970110143749148,5.428571428571428,0.5316435259185732,0,0.0,19
Gael Yeomans,-1,-0.3793103448275862,0.05075594747099708,10.241379310344827,0.7509108262904174,1,0.1111111111111111,33
Patricia Araya,-1,-1.0,-7.87947805465851e-20,0.0,0.0,0,0.0,2
Cleveland Cavaliers,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Jörgen Andersson,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Morgan Riddle,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mathilda Gvarliani,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Revolve,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Alexandre Vauthier,0,-1.0,0.0,0.0,0.0,0,0.0,4
Maite Vizcarra,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Diego Pereyra,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Juan Manuel Ostoja,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
China Suárez,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Wanda Nara,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Ignacio Larracoechea,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Fernando Fernández,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Ippolito Pestellini Laparelli,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Davide Vavalà,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Frida Kahlo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Giuliano Fujiwara,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Fiorucci,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Pablo Rutigliano,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Shakira,0,0.0,0.0,4.0,0.8047189562170501,0,0.0,8
parlamentarios socialistas,0,-1.0,0.0,0.0,0.0,0,0.0,3
presidente de la república,-1,-1.0,-5.585937882212217e-19,0.0,0.0,0,0.0,4
Isabel Allende,-1,-0.3684210526315789,0.05341357731593823,30.0,1.0844170119426777,0,0.0,95
Friedrich Merz,0,0.25,0.0,18.375,1.111493840714779,0,0.0,49
Markus Söder,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Javier Torrejón,0,-0.5,0.0,2.5,0.313190742123842,0,0.0,10
Carlos Smith,0,-1.0,0.0,0.0,0.0,0,0.0,7
Laura Aguilera,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Luisa González,1,-0.7142857142857143,0.0273297990781818,5.428571428571428,0.2658217629592866,3,0.16666666666666666,38
Daniel Noboa,-1,-0.8095238095238095,0.031760456535404755,7.238095238095237,0.20083515778803387,1,0.16666666666666666,76
Karim Bianchi,1,-0.4,-0.032244520436228115,4.8,0.527357375265712,1,0.14285714285714285,16
Cristián Labbé,-1,0.0,-0.035953182889803426,11.5,1.2628643221541278,2,0.2,23
Servicio Electoral,-1,-0.6666666666666666,0.03051097082606503,6.166666666666667,0.3282401077442513,0,0.0,37
Tribunal Calificador de Elecciones,-1,-1.0,-0.002493209120308504,0.0,0.0,0,0.0,4
Fidel Espinoza,1,0.09523809523809523,-0.01258952362562991,24.88095238095238,1.4718247168552139,5,0.2631578947368421,55
Juan Ignacio Latorre,-1,-0.35294117647058826,0.03704946612740561,14.235294117647058,0.8811694674728392,1,0.09090909090909091,44
Macarena Diez,0,-0.2,0.0,2.8000000000000003,0.5340004266929361,0,0.0,7
Leonardo Moreno,1,-1.0,-0.03111415346707358,0.0,0.0,0,0.0,9
Commission Européenne,1,1.0,-0.0016262654223559824,0.0,0.0,0,0.0,2
Hungría,0,1.0,0.0,0.0,0.0,0,0.0,2
Álvaro Castañón,0,1.0,0.0,0.0,0.0,0,0.0,8
Adriana Delpiano,-1,-1.0,0.02927968075612016,0.0,0.0,0,0.0,10
Nicolás Cataldo,-1,-0.5384615384615384,0.0435243144202023,13.384615384615385,0.6152675213983962,0,0.0,58
Cyntia Soto,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Gonzalo Fanjul,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Juan Pablo Domínguez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Allan Hornig,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Isabel Zúñiga,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisco Freire,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Urban Roosters,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Dirección de Reconstrucción del Tejido Social del Gobierno de El Salvador,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Héctor Barría,1,-0.16666666666666666,-0.004248656055931157,6.666666666666667,0.8487008030254334,3,0.42857142857142855,16
José Pakomio,-1,-1.0,0.001068850084414591,0.0,0.0,0,0.0,17
Pedro Pizarro,1,0.0,-0.012616129965342227,2.5,0.626381484247684,0,0.0,5
Alejandra Krauss,-1,0.3333333333333333,0.012894102929410137,3.666666666666667,0.5134816803157164,0,0.0,11
Joseph Biden,-1,-1.0,-0.0018438531118063661,0.0,0.0,0,0.0,1
Fares Jadue,-1,-0.45454545454545453,0.007866683215178501,4.363636363636363,0.45808422848382235,2,0.6666666666666666,16
María Emilia Tijoux,1,0.0,0.004630097096861819,1.0,0.34657359027997264,1,1.0,2
Yuderkys Espinoza,1,0.0,0.004630097096861825,1.0,0.34657359027997264,1,1.0,2
Rafael Correa,1,0.07692307692307693,-0.02835281508946267,6.923076923076923,0.9552829065083535,2,0.3333333333333333,15
Leonidas Iza,1,-0.6,-0.00032406880996999754,1.0,0.13862943611198905,0,0.0,5
Guillermo Lasso,-1,-0.2,-0.0011779667341555965,2.4000000000000004,0.48951017264884644,0,0.0,6
Boris Barrera,-1,-0.5384615384615384,-0.003635622997378059,3.6923076923076925,0.3567518092411788,0,0.0,16
Ted Cruz,1,1.0,4.700446693992739e-19,0.0,0.0,0,0.0,3
John Kennedy,1,1.0,0.0042869591389696725,0.0,0.0,0,0.0,1
Rand Paul,1,1.0,-0.004286959138969672,0.0,0.0,0,0.0,1
Mike Johnson,1,0.6666666666666666,-0.004631575200305388,1.666666666666667,0.16347154216862106,0,0.0,10
Luis Enrique Yarur,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Ignacio Yarur Arrasate,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Mauricio Larraín,0,-1.0,0.0,0.0,0.0,0,0.0,3
Juan Edgardo Goldenberg,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Andrés Giordano,-1,-0.043478260869565216,0.03955891066198175,13.391304347826088,1.275341989301176,3,0.2727272727272727,28
Ricardo Lagos Weber,-1,-0.5862068965517241,0.049665985036501645,7.241379310344828,0.43637952867828356,3,0.5,35
Gastón Saavedra,0,-0.3,0.0,9.45,0.821310692443787,0,0.0,27
Peter Navarro,1,1.0,-0.004117690899595649,0.0,0.0,0,0.0,4
Elon Musk,1,0.8181818181818182,-0.004102466080270645,4.727272727272726,0.15865813214483285,0,0.0,52
José Miguel Durana,0,0.2,0.0,7.2,0.841653661708083,0,0.0,18
Ministro de Seguridad Pública,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Inspectores municipales,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Adán Augusto López Hernández,0,-1.0,0.0,0.0,0.0,0,0.0,6
Carolina Viggiano,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Clemente Castañeda,0,-1.0,0.0,0.0,0.0,0,0.0,2
Félix Salgado Macedonio,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Cuauhtémoc Ochoa,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Gerardo Fernández Noroña,0,-0.3333333333333333,0.0,3.333333333333334,0.48877902293114245,0,0.0,10
Michael Urra Depaulo,0,1.0,0.0,0.0,0.0,0,0.0,2
Eduardo Espinoza Gaete,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Jorge Romero Herrera,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Eduardo Rivera Pérez,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
José Vasconcelos,-1,-1.0,0.0013101851196349107,0.0,0.0,0,0.0,1
Gabriela Mistral,-1,-1.0,0.030036931363472272,0.0,0.0,0,0.0,24
Manuel Ignacio Munizaga,-1,-1.0,-0.0013101851196349085,0.0,0.0,0,0.0,1
Zacarías Gómez,-1,-1.0,0.0013101851196349083,0.0,0.0,0,0.0,1
Junta de Coordinación Política,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Legisladores de oposición,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Morena,0,-1.0,0.0,0.0,0.0,0,0.0,12
Senadores morenistas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Frau Weigelin-Schwiedrzik,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
François Jullien,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Anais Burgos,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Anayeli Muñoz,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
María Teresa Ealy,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
María Sanhueza,0,-1.0,0.0,0.0,0.0,0,0.0,3
Ximena Rincón,-1,-0.23076923076923078,0.02005237716895011,20.384615384615383,1.1779506754727307,3,0.2,53
Pescadores artesanales de la Caleta Portales,1,0.0,0.0019006784572673716,1.5,0.45814536593707755,1,1.0,3
Reineta Flaca,0,1.0,0.0,0.0,0.0,0,0.0,1
Paul Krugman,1,1.0,0.0086028145942293,0.0,0.0,0,0.0,2
Daniel Núñez,-1,-0.3333333333333333,0.055701944085139864,11.333333333333334,0.8374352079920384,2,0.2222222222222222,34
Felipe Kast,1,0.23809523809523808,-0.0383246639548221,9.904761904761905,0.9101712631736445,1,0.125,26
Nicolás Grau,1,-0.03896103896103896,0.03151221755330537,50.935064935064936,1.8980491547889087,14,0.35,106
Rodrigo Wainraihgt,0,1.0,0.0,0.0,0.0,0,0.0,9
Comisión unida de Seguridad Pública y Gobierno del Senado,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ministerio de Seguridad Pública,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Carabineros,0,-0.14285714285714285,0.0,17.571428571428573,1.2521247006001155,0,0.0,41
Municipios,0,1.0,0.0,0.0,0.0,0,0.0,5
Comité Operativo Policial,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Galo Luna,-1,-0.5,0.02990019263721163,1.75,0.25290022791961997,0,0.0,7
Rodrigo Maturana,0,-1.0,0.0,0.0,0.0,0,0.0,2
Nicolás Pérez,-1,-1.0,0.0013042206939664993,0.0,0.0,0,0.0,2
Senate Public Security and Government Commission,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ministry of Public Security,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Municipal Inspectors,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Juan Carlos Abud,1,1.0,0.0012348813240738075,0.0,0.0,0,0.0,2
Marcela Riquelme,1,0.3333333333333333,-0.006336695323260342,3.333333333333334,0.48877902293114245,0,0.0,10
Maisa Rojas,1,0.5,-0.028310537967012262,5.0,0.44793986730701374,0,0.0,20
Jorge Rathgeb,0,1.0,0.0,0.0,0.0,0,0.0,2
municipios,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Carlos Peña,0,-0.2,0.0,2.4000000000000004,0.48951017264884644,0,0.0,6
Jorge Correa Sutil,-1,-0.6666666666666666,-0.025310497375525563,1.666666666666667,0.16347154216862106,0,0.0,10
Tribunal Constitucional,1,0.5789473684210527,-0.005575623461368735,4.631578947368421,0.363871548483256,0,0.0,22
Jaime Sáez,1,0.058823529411764705,0.04026971143033856,8.941176470588236,1.0807931157020505,3,0.375,19
Frente Amplio,-1,-0.13513513513513514,0.013053021367504586,22.486486486486488,1.3649406324848294,2,0.125,52
Silvia Bertolaccini,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Andrea Moletto,0,-0.5384615384615384,0.0,4.384615384615385,0.38851058875103595,0,0.0,19
Antonio Quinteros,0,-0.5,0.0,4.5,0.4261870230596063,0,0.0,18
Adrián Vargas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Diego Ríos,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Julio César Rodríguez,0,0.3333333333333333,0.0,8.0,0.7324081924454064,0,0.0,24
Juan Vieille,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Ana Calle Casanova,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Johannnes Kaiser,1,1.0,0.007825206166201505,0.0,0.0,0,0.0,1
Jorge Bermúdez,-1,-1.0,5.052480918313343e-20,0.0,0.0,0,0.0,1
Camila Vallejo,-1,-0.6,-0.020305895766072207,4.0,0.3218875824868201,0,0.0,20
Manuel José Ossandón,-1,-0.10204081632653061,0.026989006040312652,25.591836734693878,1.4729243701696493,4,0.18181818181818182,57
Felipe Vio,-1,-1.0,-0.00010187859178241168,0.0,0.0,0,0.0,3
José García,-1,-1.0,0.0006332924213908986,0.0,0.0,0,0.0,3
Central Unitaria de Trabajadores,-1,-0.45454545454545453,0.034455346587876544,10.363636363636363,0.6628413994101627,0,0.0,38
Giorgio Boccardo,-1,-0.84,-0.016300973755893757,2.6400000000000006,0.10335869453189198,0,0.0,33
Andrés Santander,-1,-0.3333333333333333,-0.0016857022095781357,1.3333333333333335,0.28243262012906795,1,1.0,4
Camilo Escalona,-1,-0.5,0.023264397339878402,5.5,0.46795054422539784,0,0.0,22
Colossal Biosciences,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gustavo Alessandri,1,-0.3333333333333333,0.00037882728995096166,2.0,0.3662040962227032,1,0.25,6
Jaime Bellolio,1,0.5555555555555556,0.023329726220028688,3.7777777777777777,0.3475501196349651,1,0.5,17
Lamine Yamal,0,0.0,0.0,5.0,0.8958797346140275,0,0.0,10
Luis Enrique,0,0.0,0.0,5.0,0.8958797346140275,0,0.0,10
Maros Sefcovic,1,1.0,0.00022187057365245894,0.0,0.0,0,0.0,10
Peter Szijjarto,0,1.0,0.0,0.0,0.0,0,0.0,2
Pablo Juliano,1,1.0,0.0007776084280277978,0.0,0.0,0,0.0,4
Luis Caputo,0,1.0,0.0,0.0,0.0,0,0.0,6
Mariano Cúneo,0,1.0,0.0,0.0,0.0,0,0.0,1
Guillermo Francos,0,1.0,0.0,0.0,0.0,0,0.0,6
Gabriel Osorio,0,-1.0,0.0,0.0,0.0,0,0.0,2
Comisión Europea,1,1.0,0.004286959138969672,0.0,0.0,0,0.0,7
Francia,0,1.0,0.0,0.0,0.0,0,0.0,3
Alemania,0,1.0,0.0,0.0,0.0,0,0.0,4
Austria,0,1.0,0.0,0.0,0.0,0,0.0,1
Maya Fernández,-1,-0.6,-0.034014318168420286,5.0,0.358351893845611,0,0.0,25
Jaime Cuevas,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Roberto Amigo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Varinia Brodsky,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carolina Ossa,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Raymond Monvoisin,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Claudio Melandri,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Román Blanco,0,1.0,0.0,0.0,0.0,0,0.0,2
Rodrigo Galilea,1,0.29411764705882354,0.0037803196054819526,14.470588235294116,0.9666849487487817,3,0.25,41
Mario Carrera,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Manuel Guerra,0,0.5,0.0,2.5,0.313190742123842,0,0.0,10
Iván Moreira,0,-0.1111111111111111,0.0,5.777777777777778,0.8505107941498186,0,0.0,13
Pablo Wagner,0,-1.0,0.0,0.0,0.0,0,0.0,2
Daniela Aránguiz,1,1.0,-0.00013374613960366025,0.0,0.0,0,0.0,20
Julia Vial,1,1.0,5.83389161152569e-06,0.0,0.0,0,0.0,6
Sergio Maraboli,1,1.0,-5.231358424856948e-19,0.0,0.0,0,0.0,3
Cathy Barriga,1,0.625,-0.0030603920601256977,4.6875,0.3259257720519504,0,0.0,25
Miguel Ángel Guzmán,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Javier Fernández,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Julia Fernandes,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Carmen Castillo,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Hernán Herrera,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mario Fuentes,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Ramón Gutiérrez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Pablo Rodríguez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Luis Fernando Sánchez,0,0.45454545454545453,0.0,4.363636363636363,0.45808422848382235,0,0.0,16
Sebastián Figueroa,0,1.0,0.0,0.0,0.0,0,0.0,4
Andrea Colamedici,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Sabina Minardi,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Paola Cortés,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Javier Vega,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Valeria Chacana,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Victor Ponta,0,1.0,0.0,0.0,0.0,0,0.0,5
Luz Ebensperger,1,0.1111111111111111,-0.004732176906840049,14.666666666666666,1.2229045835741994,1,0.08333333333333333,33
Jos茅 Antonio Kast,1,0.3333333333333333,0.007825206166201507,1.0,0.23104906018664842,0,0.0,3
Bárbara Figueroa,-1,-0.7333333333333333,0.06967818218338517,5.333333333333334,0.2461102253997775,1,0.25,40
Fernanda Figueroa,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Fanny Cuevas,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Gala,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Yuli,0,0.0,0.0,4.0,0.8047189562170501,0,0.0,8
Mauricio Acevedo,-1,0.3333333333333333,0.0008168009443569631,2.0,0.3662040962227032,0,0.0,6
Sergio Fuentes,-1,0.3333333333333333,0.0004585496813417166,1.0,0.23104906018664842,0,0.0,3
Ministros del Gobierno,-1,-1.0,0.0023298543163072605,0.0,0.0,0,0.0,1
Diputados y Senadores PS,-1,-1.0,0.002329854316307261,0.0,0.0,0,0.0,1
Presidente de la Democracia Cristiana,0,-1.0,0.0,0.0,0.0,0,0.0,4
ESOMAR,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
PROMPERÚ,0,-1.0,0.0,0.0,0.0,0,0.0,5
Capel,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
France,1,0.5,0.0031011115110052266,1.75,0.25290022791961997,0,0.0,7
Germany,1,1.0,0.004442834464906025,0.0,0.0,0,0.0,3
Daniel Manouchehri,-1,-0.09090909090909091,0.02514138755586226,20.0,1.3838738353288287,1,0.06666666666666667,44
Zandra Parisi,1,0.3333333333333333,-0.0010672318479323388,1.0,0.23104906018664842,0,0.0,3
Antonino Parisi,1,1.0,-5.346767441142464e-19,0.0,0.0,0,0.0,1
Alejandro Aguilar,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Alejandro Rivera,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Ivonne Gutiérrez Pavez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Marisol Rodríguez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Mala Rodríguez,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Mike White,0,1.0,0.0,0.0,0.0,0,0.0,6
Carrie Coon,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Andrés Velasco,0,-0.2,0.0,2.4000000000000004,0.48951017264884644,0,0.0,6
Michelle Bachelet,-1,-0.6111111111111112,0.03940942694878141,18.861111111111107,0.5811484786018133,1,0.07142857142857142,97
Heraldo Muñoz,0,-0.42857142857142855,0.0,3.142857142857143,0.4061101945517602,0,0.0,11
Kreutzberger,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Martín Cárcamo,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Miguel Crispi,1,-0.08571428571428572,7.408855328958338e-05,21.485714285714284,1.4230309425956524,2,0.10526315789473684,47
Ximena Órdenes,0,-0.2,0.0,3.2,0.5740338101157291,0,0.0,8
Leonardo Cubillos,0,-0.42857142857142855,0.0,8.0,0.6277784506674913,0,0.0,28
Natividad Vodanovic,0,-1.0,0.0,0.0,0.0,0,0.0,3
Francisco,-1,-0.8476190476190476,-0.0006963967205705681,9.600000000000001,0.1798745905613731,1,0.125,126
Blanco y Negro,0,1.0,0.0,0.0,0.0,0,0.0,12
Asociación Nacional de Fútbol Profesional,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Manuel Yáñez Manríquez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pietro Parolin,-1,-0.7619047619047619,0.004493659216666937,5.357142857142858,0.2201879809662954,0,0.0,45
Giovanni Battista Re,-1,-0.8333333333333334,-0.0009402230111368251,2.2499999999999996,0.09822124969513714,0,0.0,27
Kevin Joseph Farrell,-1,-1.0,0.0020053884653162437,0.0,0.0,0,0.0,6
UDI,1,0.3333333333333333,-0.006063602072160699,4.333333333333334,0.5579921445238906,0,0.0,13
Luis Cordero,-1,-0.27710843373493976,-0.042731492181337476,40.48192771084337,1.3464787429669611,8,0.26666666666666666,112
Partido Radical,1,0.3333333333333333,0.0010077998470027745,4.666666666666667,0.5782003517960356,1,0.3333333333333333,14
Vicente Martínez,0,0.3333333333333333,0.0,1.666666666666667,0.3269430843372421,0,0.0,5
Tomás Bengolea,0,1.0,0.0,0.0,0.0,0,0.0,1
Sebastián Zamora,0,1.0,0.0,0.0,0.0,0,0.0,5
Robert Sarah,1,-0.6,-0.0018572578674190166,2.0,0.21972245773362198,0,0.0,10
Daniel Sturla,-1,-1.0,-1.4474514522792534e-19,0.0,0.0,0,0.0,1
Carlos Castillo Mattasoglio,-1,-1.0,-6.740027920223185e-06,0.0,0.0,0,0.0,3
Partido Liberal,0,1.0,0.0,0.0,0.0,0,0.0,2
Partido Socialista,1,-0.14285714285714285,0.033353188832807384,11.571428571428573,1.0848971423240972,3,0.25,27
Gustavo Petro,-1,-0.6,0.003969026207645921,11.600000000000001,0.5067393627914866,1,0.125,58
